DATA,ID_PROV,TOT_CASI
2020-04-26 00:00:00,80,0
2020-04-27 00:00:00,80,1
2020-04-28 00:00:00,80,0
2020-04-29 00:00:00,80,1
2020-04-30 00:00:00,80,1
2020-05-01 00:00:00,80,1
2020-05-02 00:00:00,80,0
2020-05-03 00:00:00,80,0
2020-02-25 00:00:00,81,0
2020-02-26 00:00:00,81,0
2020-02-27 00:00:00,81,0
2020-02-28 00:00:00,81,0
2020-02-29 00:00:00,81,0
2020-03-01 00:00:00,81,0
2020-03-02 00:00:00,81,0
2020-03-03 00:00:00,81,0
2020-03-04 00:00:00,81,0
2020-03-05 00:00:00,81,0
2020-03-06 00:00:00,81,0
2020-03-07 00:00:00,81,0
2020-03-08 00:00:00,81,0
2020-03-09 00:00:00,81,0
2020-03-10 00:00:00,81,0
2020-03-11 00:00:00,81,2
2020-03-12 00:00:00,81,2
2020-03-13 00:00:00,81,0
2020-03-14 00:00:00,81,0
2020-03-15 00:00:00,81,7
2020-03-16 00:00:00,81,2
2020-03-17 00:00:00,81,1
2020-03-18 00:00:00,81,2
2020-03-19 00:00:00,81,5
2020-03-20 00:00:00,81,6
2020-03-21 00:00:00,81,0
2020-03-22 00:00:00,81,5
2020-03-23 00:00:00,81,10
2020-03-24 00:00:00,81,1
2020-03-25 00:00:00,81,5
2020-03-26 00:00:00,81,1
2020-03-27 00:00:00,81,12
2020-03-28 00:00:00,81,1
2020-03-29 00:00:00,81,9
2020-03-30 00:00:00,81,0
2020-03-31 00:00:00,81,2
2020-04-01 00:00:00,81,2
2020-04-02 00:00:00,81,5
2020-04-03 00:00:00,81,1
2020-04-04 00:00:00,81,13
2020-04-05 00:00:00,81,4
2020-04-06 00:00:00,81,6
2020-04-07 00:00:00,81,5
2020-04-08 00:00:00,81,5
2020-04-09 00:00:00,81,2
2020-04-10 00:00:00,81,4
2020-04-11 00:00:00,81,5
2020-04-12 00:00:00,81,4
2020-04-13 00:00:00,81,2
2020-04-14 00:00:00,81,2
2020-04-15 00:00:00,81,1
2020-04-16 00:00:00,81,1
2020-04-17 00:00:00,81,0
2020-04-18 00:00:00,81,0
2020-04-19 00:00:00,81,0
2020-04-20 00:00:00,81,0
2020-04-21 00:00:00,81,0
2020-04-22 00:00:00,81,0
2020-04-23 00:00:00,81,0
2020-04-24 00:00:00,81,0
2020-04-25 00:00:00,81,0
2020-04-26 00:00:00,81,1
2020-04-27 00:00:00,81,1
2020-04-28 00:00:00,81,2
2020-04-29 00:00:00,81,0
2020-04-30 00:00:00,81,0
2020-05-01 00:00:00,81,0
2020-05-02 00:00:00,81,0
2020-05-03 00:00:00,81,0
2020-02-25 00:00:00,82,0
2020-02-26 00:00:00,82,0
2020-02-27 00:00:00,82,0
2020-02-28 00:00:00,82,0
2020-02-29 00:00:00,82,0
2020-03-01 00:00:00,82,0
2020-03-02 00:00:00,82,0
2020-03-03 00:00:00,82,0
2020-03-04 00:00:00,82,0
2020-03-05 00:00:00,82,0
2020-03-06 00:00:00,82,2
2020-03-07 00:00:00,82,1
2020-03-08 00:00:00,82,0
2020-03-09 00:00:00,82,0
2020-03-10 00:00:00,82,4
2020-03-11 00:00:00,82,5
2020-03-12 00:00:00,82,11
2020-03-13 00:00:00,82,0
2020-03-14 00:00:00,82,0
2020-03-15 00:00:00,82,7
2020-03-16 00:00:00,82,4
2020-03-17 00:00:00,82,3
2020-03-18 00:00:00,82,7
2020-03-19 00:00:00,82,5
2020-03-20 00:00:00,82,7
2020-03-21 00:00:00,82,4
2020-03-22 00:00:00,82,29
2020-03-23 00:00:00,82,17
2020-03-24 00:00:00,82,61
2020-03-25 00:00:00,82,23
2020-03-26 00:00:00,82,12
2020-03-27 00:00:00,82,13
2020-03-28 00:00:00,82,14
2020-03-29 00:00:00,82,4
2020-03-30 00:00:00,82,17
2020-03-31 00:00:00,82,9
2020-04-01 00:00:00,82,14
2020-04-02 00:00:00,82,6
2020-04-03 00:00:00,82,8
2020-04-04 00:00:00,82,6
2020-04-05 00:00:00,82,3
2020-04-06 00:00:00,82,2
2020-04-07 00:00:00,82,16
2020-04-08 00:00:00,82,12
2020-04-09 00:00:00,82,17
2020-04-10 00:00:00,82,5
2020-04-11 00:00:00,82,12
2020-04-12 00:00:00,82,13
2020-04-13 00:00:00,82,9
2020-04-14 00:00:00,82,6
2020-04-15 00:00:00,82,2
2020-04-16 00:00:00,82,6
2020-04-17 00:00:00,82,5
2020-04-18 00:00:00,82,8
2020-04-19 00:00:00,82,5
2020-04-20 00:00:00,82,3
2020-04-21 00:00:00,82,2
2020-04-22 00:00:00,82,5
2020-04-23 00:00:00,82,6
2020-04-24 00:00:00,82,2
2020-04-25 00:00:00,82,12
2020-04-26 00:00:00,82,9
2020-04-27 00:00:00,82,5
2020-04-28 00:00:00,82,9
2020-04-29 00:00:00,82,10
2020-04-30 00:00:00,82,13
2020-05-01 00:00:00,82,9
2020-05-02 00:00:00,82,5
2020-05-03 00:00:00,82,4
2020-02-25 00:00:00,83,0
2020-02-26 00:00:00,83,0
2020-02-27 00:00:00,83,0
2020-02-28 00:00:00,83,0
2020-02-29 00:00:00,83,0
2020-03-01 00:00:00,83,0
2020-03-02 00:00:00,83,0
2020-03-03 00:00:00,83,0
2020-03-04 00:00:00,83,0
2020-03-05 00:00:00,83,0
2020-03-06 00:00:00,83,0
2020-03-07 00:00:00,83,2
2020-03-08 00:00:00,83,0
2020-03-09 00:00:00,83,0
2020-03-10 00:00:00,83,0
2020-03-11 00:00:00,83,2
2020-03-12 00:00:00,83,5
2020-03-13 00:00:00,83,0
2020-03-14 00:00:00,83,0
2020-03-15 00:00:00,83,1
2020-03-16 00:00:00,83,1
2020-03-17 00:00:00,83,5
2020-03-18 00:00:00,83,0
2020-03-19 00:00:00,83,0
2020-03-20 00:00:00,83,23
2020-03-21 00:00:00,83,31
2020-03-22 00:00:00,83,42
2020-03-23 00:00:00,83,8
2020-03-24 00:00:00,83,19
2020-03-25 00:00:00,83,35
2020-03-26 00:00:00,83,47
2020-03-27 00:00:00,83,6
2020-03-28 00:00:00,83,52
2020-03-29 00:00:00,83,10
2020-03-30 00:00:00,83,16
2020-03-31 00:00:00,83,6
2020-04-01 00:00:00,83,8
2020-04-02 00:00:00,83,4
2020-04-03 00:00:00,83,14
2020-04-04 00:00:00,83,7
2020-04-05 00:00:00,83,9
2020-04-06 00:00:00,83,9
2020-04-07 00:00:00,83,8
2020-04-08 00:00:00,83,6
2020-04-09 00:00:00,83,23
2020-04-10 00:00:00,83,13
2020-04-11 00:00:00,83,10
2020-04-12 00:00:00,83,7
2020-04-13 00:00:00,83,7
2020-04-14 00:00:00,83,3
2020-04-15 00:00:00,83,10
2020-04-16 00:00:00,83,7
2020-04-17 00:00:00,83,11
2020-04-18 00:00:00,83,14
2020-04-19 00:00:00,83,8
2020-04-20 00:00:00,83,8
2020-04-21 00:00:00,83,16
2020-04-22 00:00:00,83,2
2020-04-23 00:00:00,83,4
2020-04-24 00:00:00,83,6
2020-04-25 00:00:00,83,5
2020-04-26 00:00:00,83,3
2020-04-27 00:00:00,83,0
2020-04-28 00:00:00,83,0
2020-04-29 00:00:00,83,0
2020-04-30 00:00:00,83,5
2020-05-01 00:00:00,83,10
2020-05-02 00:00:00,83,1
2020-05-03 00:00:00,83,1
2020-02-25 00:00:00,84,0
2020-02-26 00:00:00,84,0
2020-02-27 00:00:00,84,0
2020-02-28 00:00:00,84,0
2020-02-29 00:00:00,84,0
2020-03-01 00:00:00,84,0
2020-03-02 00:00:00,84,0
2020-03-03 00:00:00,84,0
2020-03-04 00:00:00,84,0
2020-03-05 00:00:00,84,0
2020-03-06 00:00:00,84,0
2020-03-07 00:00:00,84,1
2020-03-08 00:00:00,84,0
2020-03-09 00:00:00,84,0
2020-03-10 00:00:00,84,10
2020-03-11 00:00:00,84,5
2020-03-12 00:00:00,84,1
2020-03-13 00:00:00,84,0
2020-03-14 00:00:00,84,0
2020-03-15 00:00:00,84,3
2020-03-16 00:00:00,84,2
2020-03-17 00:00:00,84,0
2020-03-18 00:00:00,84,2
2020-03-19 00:00:00,84,3
2020-03-20 00:00:00,84,4
2020-03-21 00:00:00,84,5
2020-03-22 00:00:00,84,5
2020-03-23 00:00:00,84,4
2020-03-24 00:00:00,84,2
2020-03-25 00:00:00,84,3
2020-03-26 00:00:00,84,5
2020-03-27 00:00:00,84,3
2020-03-28 00:00:00,84,0
2020-03-29 00:00:00,84,20
2020-03-30 00:00:00,84,11
2020-03-31 00:00:00,84,5
2020-04-01 00:00:00,84,2
2020-04-02 00:00:00,84,2
2020-04-03 00:00:00,84,2
2020-04-04 00:00:00,84,2
2020-04-05 00:00:00,84,5
2020-04-06 00:00:00,84,2
2020-04-07 00:00:00,84,1
2020-04-08 00:00:00,84,3
2020-04-09 00:00:00,84,2
2020-04-10 00:00:00,84,4
2020-04-11 00:00:00,84,4
2020-04-12 00:00:00,84,3
2020-04-13 00:00:00,84,2
2020-04-14 00:00:00,84,2
2020-04-15 00:00:00,84,1
2020-04-16 00:00:00,84,1
2020-04-17 00:00:00,84,0
2020-04-18 00:00:00,84,0
2020-04-19 00:00:00,84,0
2020-04-20 00:00:00,84,0
2020-04-21 00:00:00,84,0
2020-04-22 00:00:00,84,0
2020-04-23 00:00:00,84,0
2020-04-24 00:00:00,84,0
2020-04-25 00:00:00,84,0
2020-04-26 00:00:00,84,0
2020-04-27 00:00:00,84,1
2020-04-28 00:00:00,84,2
2020-04-29 00:00:00,84,0
2020-04-30 00:00:00,84,0
2020-05-01 00:00:00,84,0
2020-05-02 00:00:00,84,0
2020-05-03 00:00:00,84,0
2020-02-25 00:00:00,85,0
2020-02-26 00:00:00,85,0
2020-02-27 00:00:00,85,0
2020-02-28 00:00:00,85,0
2020-02-29 00:00:00,85,0
2020-03-01 00:00:00,85,0
2020-03-02 00:00:00,85,0
2020-03-03 00:00:00,85,0
2020-03-04 00:00:00,85,0
2020-03-05 00:00:00,85,0
2020-03-06 00:00:00,85,0
2020-03-07 00:00:00,85,0
2020-03-08 00:00:00,85,0
2020-03-09 00:00:00,85,0
2020-03-10 00:00:00,85,0
2020-03-11 00:00:00,85,0
2020-03-12 00:00:00,85,2
2020-03-13 00:00:00,85,0
2020-03-14 00:00:00,85,0
2020-03-15 00:00:00,85,0
2020-03-16 00:00:00,85,2
2020-03-17 00:00:00,85,0
2020-03-18 00:00:00,85,2
2020-03-19 00:00:00,85,6
2020-03-20 00:00:00,85,6
2020-03-21 00:00:00,85,9
2020-03-22 00:00:00,85,0
2020-03-23 00:00:00,85,2
2020-03-24 00:00:00,85,11
2020-03-25 00:00:00,85,5
2020-03-26 00:00:00,85,5
2020-03-27 00:00:00,85,5
2020-03-28 00:00:00,85,2
2020-03-29 00:00:00,85,11
2020-03-30 00:00:00,85,2
2020-03-31 00:00:00,85,0
2020-04-01 00:00:00,85,6
2020-04-02 00:00:00,85,4
2020-04-03 00:00:00,85,3
2020-04-04 00:00:00,85,10
2020-04-05 00:00:00,85,9
2020-04-06 00:00:00,85,2
2020-04-07 00:00:00,85,1
2020-04-08 00:00:00,85,2
2020-04-09 00:00:00,85,5
2020-04-10 00:00:00,85,4
2020-04-11 00:00:00,85,6
2020-04-12 00:00:00,85,6
2020-04-13 00:00:00,85,3
2020-04-14 00:00:00,85,4
2020-04-15 00:00:00,85,2
2020-04-16 00:00:00,85,1
2020-04-17 00:00:00,85,0
2020-04-18 00:00:00,85,0
2020-04-19 00:00:00,85,0
2020-04-20 00:00:00,85,0
2020-04-21 00:00:00,85,0
2020-04-22 00:00:00,85,3
2020-04-23 00:00:00,85,4
2020-04-24 00:00:00,85,3
2020-04-25 00:00:00,85,0
2020-04-26 00:00:00,85,0
2020-04-27 00:00:00,85,0
2020-04-28 00:00:00,85,10
2020-04-29 00:00:00,85,1
2020-04-30 00:00:00,85,0
2020-05-01 00:00:00,85,0
2020-05-02 00:00:00,85,0
2020-05-03 00:00:00,85,0
2020-02-25 00:00:00,86,0
2020-02-26 00:00:00,86,0
2020-02-27 00:00:00,86,0
2020-02-28 00:00:00,86,0
2020-02-29 00:00:00,86,0
2020-03-01 00:00:00,86,0
2020-03-02 00:00:00,86,0
2020-03-03 00:00:00,86,0
2020-03-04 00:00:00,86,0
2020-03-05 00:00:00,86,0
2020-03-06 00:00:00,86,1
2020-03-07 00:00:00,86,0
2020-03-08 00:00:00,86,0
2020-03-09 00:00:00,86,0
2020-03-10 00:00:00,86,1
2020-03-11 00:00:00,86,0
2020-03-12 00:00:00,86,0
2020-03-13 00:00:00,86,0
2020-03-14 00:00:00,86,0
2020-03-15 00:00:00,86,1
2020-03-16 00:00:00,86,3
2020-03-17 00:00:00,86,3
2020-03-18 00:00:00,86,0
2020-03-19 00:00:00,86,13
2020-03-20 00:00:00,86,4
2020-03-21 00:00:00,86,2
2020-03-22 00:00:00,86,7
2020-03-23 00:00:00,86,10
2020-03-24 00:00:00,86,19
2020-03-25 00:00:00,86,27
2020-03-26 00:00:00,86,43
2020-03-27 00:00:00,86,22
2020-03-28 00:00:00,86,13
2020-03-29 00:00:00,86,24
2020-03-30 00:00:00,86,3
2020-03-31 00:00:00,86,8
2020-04-01 00:00:00,86,21
2020-04-02 00:00:00,86,14
2020-04-03 00:00:00,86,19
2020-04-04 00:00:00,86,23
2020-04-05 00:00:00,86,4
2020-04-06 00:00:00,86,3
2020-04-07 00:00:00,86,2
2020-04-08 00:00:00,86,7
2020-04-09 00:00:00,86,4
2020-04-10 00:00:00,86,16
2020-04-11 00:00:00,86,5
2020-04-12 00:00:00,86,4
2020-04-13 00:00:00,86,2
2020-04-14 00:00:00,86,8
2020-04-15 00:00:00,86,5
2020-04-16 00:00:00,86,1
2020-04-17 00:00:00,86,17
2020-04-18 00:00:00,86,7
2020-04-19 00:00:00,86,7
2020-04-20 00:00:00,86,5
2020-04-21 00:00:00,86,0
2020-04-22 00:00:00,86,1
2020-04-23 00:00:00,86,8
2020-04-24 00:00:00,86,11
2020-04-25 00:00:00,86,0
2020-04-26 00:00:00,86,0
2020-04-27 00:00:00,86,5
2020-04-28 00:00:00,86,2
2020-04-29 00:00:00,86,6
2020-04-30 00:00:00,86,1
2020-05-01 00:00:00,86,0
2020-05-02 00:00:00,86,1
2020-05-03 00:00:00,86,6
2020-02-25 00:00:00,87,0
2020-02-26 00:00:00,87,0
2020-02-27 00:00:00,87,1
2020-02-28 00:00:00,87,0
2020-02-29 00:00:00,87,0
2020-03-01 00:00:00,87,0
2020-03-02 00:00:00,87,0
2020-03-03 00:00:00,87,0
2020-03-04 00:00:00,87,0
2020-03-05 00:00:00,87,0
2020-03-06 00:00:00,87,14
2020-03-07 00:00:00,87,8
2020-03-08 00:00:00,87,0
2020-03-09 00:00:00,87,0
2020-03-10 00:00:00,87,12
2020-03-11 00:00:00,87,6
2020-03-12 00:00:00,87,8
2020-03-13 00:00:00,87,0
2020-03-14 00:00:00,87,0
2020-03-15 00:00:00,87,42
2020-03-16 00:00:00,87,5
2020-03-17 00:00:00,87,12
2020-03-18 00:00:00,87,23
2020-03-19 00:00:00,87,20
2020-03-20 00:00:00,87,11
2020-03-21 00:00:00,87,27
2020-03-22 00:00:00,87,45
2020-03-23 00:00:00,87,40
2020-03-24 00:00:00,87,12
2020-03-25 00:00:00,87,22
2020-03-26 00:00:00,87,38
2020-03-27 00:00:00,87,19
2020-03-28 00:00:00,87,22
2020-03-29 00:00:00,87,20
2020-03-30 00:00:00,87,41
2020-03-31 00:00:00,87,50
2020-04-01 00:00:00,87,12
2020-04-02 00:00:00,87,34
2020-04-03 00:00:00,87,15
2020-04-04 00:00:00,87,10
2020-04-05 00:00:00,87,25
2020-04-06 00:00:00,87,20
2020-04-07 00:00:00,87,16
2020-04-08 00:00:00,87,16
2020-04-09 00:00:00,87,16
2020-04-10 00:00:00,87,10
2020-04-11 00:00:00,87,6
2020-04-12 00:00:00,87,11
2020-04-13 00:00:00,87,15
2020-04-14 00:00:00,87,11
2020-04-15 00:00:00,87,10
2020-04-16 00:00:00,87,10
2020-04-17 00:00:00,87,10
2020-04-18 00:00:00,87,13
2020-04-19 00:00:00,87,25
2020-04-20 00:00:00,87,25
2020-04-21 00:00:00,87,43
2020-04-22 00:00:00,87,35
2020-04-23 00:00:00,87,19
2020-04-24 00:00:00,87,21
2020-04-25 00:00:00,87,17
2020-04-26 00:00:00,87,10
2020-04-27 00:00:00,87,8
2020-04-28 00:00:00,87,10
2020-04-29 00:00:00,87,0
2020-04-30 00:00:00,87,2
2020-05-01 00:00:00,87,8
2020-05-02 00:00:00,87,9
2020-05-03 00:00:00,87,12
2020-02-25 00:00:00,88,0
2020-02-26 00:00:00,88,0
2020-02-27 00:00:00,88,0
2020-02-28 00:00:00,88,0
2020-02-29 00:00:00,88,0
2020-03-01 00:00:00,88,0
2020-03-02 00:00:00,88,0
2020-03-03 00:00:00,88,0
2020-03-04 00:00:00,88,0
2020-03-05 00:00:00,88,0
2020-03-06 00:00:00,88,1
2020-03-07 00:00:00,88,0
2020-03-08 00:00:00,88,0
2020-03-09 00:00:00,88,0
2020-03-10 00:00:00,88,0
2020-03-11 00:00:00,88,0
2020-03-12 00:00:00,88,1
2020-03-13 00:00:00,88,0
2020-03-14 00:00:00,88,0
2020-03-15 00:00:00,88,2
2020-03-16 00:00:00,88,0
2020-03-17 00:00:00,88,0
2020-03-18 00:00:00,88,2
2020-03-19 00:00:00,88,1
2020-03-20 00:00:00,88,0
2020-03-21 00:00:00,88,1
2020-03-22 00:00:00,88,1
2020-03-23 00:00:00,88,0
2020-03-24 00:00:00,88,0
2020-03-25 00:00:00,88,13
2020-03-26 00:00:00,88,6
2020-03-27 00:00:00,88,4
2020-03-28 00:00:00,88,0
2020-03-29 00:00:00,88,0
2020-03-30 00:00:00,88,3
2020-03-31 00:00:00,88,8
2020-04-01 00:00:00,88,1
2020-04-02 00:00:00,88,1
2020-04-03 00:00:00,88,1
2020-04-04 00:00:00,88,1
2020-04-05 00:00:00,88,1
2020-04-06 00:00:00,88,6
2020-04-07 00:00:00,88,0
2020-04-08 00:00:00,88,2
2020-04-09 00:00:00,88,2
2020-04-10 00:00:00,88,3
2020-04-11 00:00:00,88,3
2020-04-12 00:00:00,88,2
2020-04-13 00:00:00,88,1
2020-04-14 00:00:00,88,0
2020-04-15 00:00:00,88,1
2020-04-16 00:00:00,88,1
2020-04-17 00:00:00,88,0
2020-04-18 00:00:00,88,0
2020-04-19 00:00:00,88,0
2020-04-20 00:00:00,88,0
2020-04-21 00:00:00,88,1
2020-04-22 00:00:00,88,2
2020-04-23 00:00:00,88,2
2020-04-24 00:00:00,88,9
2020-04-25 00:00:00,88,4
2020-04-26 00:00:00,88,2
2020-04-27 00:00:00,88,0
2020-04-28 00:00:00,88,0
2020-04-29 00:00:00,88,0
2020-04-30 00:00:00,88,2
2020-05-01 00:00:00,88,1
2020-05-02 00:00:00,88,0
2020-05-03 00:00:00,88,0
2020-02-25 00:00:00,89,0
2020-02-26 00:00:00,89,0
2020-02-27 00:00:00,89,0
2020-02-28 00:00:00,89,0
2020-02-29 00:00:00,89,0
2020-03-01 00:00:00,89,0
2020-03-02 00:00:00,89,0
2020-03-03 00:00:00,89,0
2020-03-04 00:00:00,89,0
2020-03-05 00:00:00,89,0
2020-03-06 00:00:00,89,2
2020-03-07 00:00:00,89,0
2020-03-08 00:00:00,89,0
2020-03-09 00:00:00,89,0
2020-03-10 00:00:00,89,0
2020-03-11 00:00:00,89,1
2020-03-12 00:00:00,89,2
2020-03-13 00:00:00,89,0
2020-03-14 00:00:00,89,0
2020-03-15 00:00:00,89,10
2020-03-16 00:00:00,89,6
2020-03-17 00:00:00,89,0
2020-03-18 00:00:00,89,7
2020-03-19 00:00:00,89,5
2020-03-20 00:00:00,89,7
2020-03-21 00:00:00,89,3
2020-03-22 00:00:00,89,6
2020-03-23 00:00:00,89,0
2020-03-24 00:00:00,89,0
2020-03-25 00:00:00,89,15
2020-03-26 00:00:00,89,13
2020-03-27 00:00:00,89,2
2020-03-28 00:00:00,89,5
2020-03-29 00:00:00,89,3
2020-03-30 00:00:00,89,2
2020-03-31 00:00:00,89,4
2020-04-01 00:00:00,89,5
2020-04-02 00:00:00,89,3
2020-04-03 00:00:00,89,5
2020-04-04 00:00:00,89,1
2020-04-05 00:00:00,89,2
2020-04-06 00:00:00,89,2
2020-04-07 00:00:00,89,2
2020-04-08 00:00:00,89,9
2020-04-09 00:00:00,89,2
2020-04-10 00:00:00,89,11
2020-04-11 00:00:00,89,11
2020-04-12 00:00:00,89,2
2020-04-13 00:00:00,89,1
2020-04-14 00:00:00,89,7
2020-04-15 00:00:00,89,2
2020-04-16 00:00:00,89,16
2020-04-17 00:00:00,89,3
2020-04-18 00:00:00,89,5
2020-04-19 00:00:00,89,0
2020-04-20 00:00:00,89,1
2020-04-21 00:00:00,89,14
2020-04-22 00:00:00,89,0
2020-04-23 00:00:00,89,0
2020-04-24 00:00:00,89,3
2020-04-25 00:00:00,89,1
2020-04-26 00:00:00,89,10
2020-04-27 00:00:00,89,10
2020-04-28 00:00:00,89,0
2020-04-29 00:00:00,89,3
2020-04-30 00:00:00,89,3
2020-05-01 00:00:00,89,0
2020-05-02 00:00:00,89,3
2020-05-03 00:00:00,89,4
2020-02-25 00:00:00,90,0
2020-02-26 00:00:00,90,0
2020-02-27 00:00:00,90,0
2020-02-28 00:00:00,90,0
2020-02-29 00:00:00,90,0
2020-03-01 00:00:00,90,0
2020-03-02 00:00:00,90,0
2020-03-03 00:00:00,90,0
2020-03-04 00:00:00,90,0
2020-03-05 00:00:00,90,0
2020-03-06 00:00:00,90,0
2020-03-07 00:00:00,90,0
2020-03-08 00:00:00,90,0
2020-03-09 00:00:00,90,1
2020-03-10 00:00:00,90,0
2020-03-11 00:00:00,90,1
2020-03-12 00:00:00,90,2
2020-03-13 00:00:00,90,0
2020-03-14 00:00:00,90,2
2020-03-15 00:00:00,90,29
2020-03-16 00:00:00,90,22
2020-03-17 00:00:00,90,6
2020-03-18 00:00:00,90,11
2020-03-19 00:00:00,90,60
2020-03-20 00:00:00,90,82
2020-03-21 00:00:00,90,35
2020-03-22 00:00:00,90,2
2020-03-23 00:00:00,90,7
2020-03-24 00:00:00,90,49
2020-03-25 00:00:00,90,9
2020-03-26 00:00:00,90,13
2020-03-27 00:00:00,90,5
2020-03-28 00:00:00,90,71
2020-03-29 00:00:00,90,8
2020-03-30 00:00:00,90,39
2020-03-31 00:00:00,90,32
2020-04-01 00:00:00,90,11
2020-04-02 00:00:00,90,31
2020-04-03 00:00:00,90,19
2020-04-04 00:00:00,90,38
2020-04-05 00:00:00,90,16
2020-04-06 00:00:00,90,9
2020-04-07 00:00:00,90,10
2020-04-08 00:00:00,90,34
2020-04-09 00:00:00,90,35
2020-04-10 00:00:00,90,17
2020-04-11 00:00:00,90,18
2020-04-12 00:00:00,90,13
2020-04-13 00:00:00,90,8
2020-04-14 00:00:00,90,4
2020-04-15 00:00:00,90,14
2020-04-16 00:00:00,90,1
2020-04-17 00:00:00,90,10
2020-04-18 00:00:00,90,15
2020-04-19 00:00:00,90,7
2020-04-20 00:00:00,90,2
2020-04-21 00:00:00,90,0
2020-04-22 00:00:00,90,6
2020-04-23 00:00:00,90,6
2020-04-24 00:00:00,90,1
2020-04-25 00:00:00,90,11
2020-04-26 00:00:00,90,6
2020-04-27 00:00:00,90,1
2020-04-28 00:00:00,90,1
2020-04-29 00:00:00,90,3
2020-04-30 00:00:00,90,3
2020-05-01 00:00:00,90,12
2020-05-02 00:00:00,90,0
2020-05-03 00:00:00,90,0
2020-02-25 00:00:00,91,0
2020-02-26 00:00:00,91,0
2020-02-27 00:00:00,91,0
2020-02-28 00:00:00,91,0
2020-02-29 00:00:00,91,0
2020-03-01 00:00:00,91,0
2020-03-02 00:00:00,91,0
2020-03-03 00:00:00,91,0
2020-03-04 00:00:00,91,0
2020-03-05 00:00:00,91,0
2020-03-06 00:00:00,91,2
2020-03-07 00:00:00,91,0
2020-03-08 00:00:00,91,0
2020-03-09 00:00:00,91,1
2020-03-10 00:00:00,91,0
2020-03-11 00:00:00,91,15
2020-03-12 00:00:00,91,0
2020-03-13 00:00:00,91,0
2020-03-14 00:00:00,91,0
2020-03-15 00:00:00,91,1
2020-03-16 00:00:00,91,0
2020-03-17 00:00:00,91,1
2020-03-18 00:00:00,91,0
2020-03-19 00:00:00,91,1
2020-03-20 00:00:00,91,1
2020-03-21 00:00:00,91,0
2020-03-22 00:00:00,91,0
2020-03-23 00:00:00,91,0
2020-03-24 00:00:00,91,4
2020-03-25 00:00:00,91,0
2020-03-26 00:00:00,91,26
2020-03-27 00:00:00,91,0
2020-03-28 00:00:00,91,4
2020-03-29 00:00:00,91,1
2020-03-30 00:00:00,91,0
2020-03-31 00:00:00,91,0
2020-04-01 00:00:00,91,2
2020-04-02 00:00:00,91,1
2020-04-03 00:00:00,91,2
2020-04-04 00:00:00,91,0
2020-04-05 00:00:00,91,3
2020-04-06 00:00:00,91,0
2020-04-07 00:00:00,91,0
2020-04-08 00:00:00,91,2
2020-04-09 00:00:00,91,0
2020-04-10 00:00:00,91,0
2020-04-11 00:00:00,91,0
2020-04-12 00:00:00,91,0
2020-04-13 00:00:00,91,0
2020-04-14 00:00:00,91,0
2020-04-15 00:00:00,91,0
2020-04-16 00:00:00,91,0
2020-04-17 00:00:00,91,0
2020-04-18 00:00:00,91,3
2020-04-19 00:00:00,91,4
2020-04-20 00:00:00,91,0
2020-04-21 00:00:00,91,0
2020-04-22 00:00:00,91,0
2020-04-23 00:00:00,91,0
2020-04-24 00:00:00,91,0
2020-04-25 00:00:00,91,2
2020-04-26 00:00:00,91,0
2020-04-27 00:00:00,91,0
2020-04-28 00:00:00,91,0
2020-04-29 00:00:00,91,0
2020-04-30 00:00:00,91,1
2020-05-01 00:00:00,91,0
2020-05-02 00:00:00,91,1
2020-05-03 00:00:00,91,3
2020-02-25 00:00:00,92,0
2020-02-26 00:00:00,92,0
2020-02-27 00:00:00,92,0
2020-02-28 00:00:00,92,0
2020-02-29 00:00:00,92,0
2020-03-01 00:00:00,92,0
2020-03-02 00:00:00,92,0
2020-03-03 00:00:00,92,1
2020-03-04 00:00:00,92,1
2020-03-05 00:00:00,92,0
2020-03-06 00:00:00,92,1
2020-03-07 00:00:00,92,0
2020-03-08 00:00:00,92,6
2020-03-09 00:00:00,92,5
2020-03-10 00:00:00,92,1
2020-03-11 00:00:00,92,0
2020-03-12 00:00:00,92,0
2020-03-13 00:00:00,92,4
2020-03-14 00:00:00,92,1
2020-03-15 00:00:00,92,2
2020-03-16 00:00:00,92,6
2020-03-17 00:00:00,92,3
2020-03-18 00:00:00,92,5
2020-03-19 00:00:00,92,9
2020-03-20 00:00:00,92,2
2020-03-21 00:00:00,92,2
2020-03-22 00:00:00,92,7
2020-03-23 00:00:00,92,9
2020-03-24 00:00:00,92,3
2020-03-25 00:00:00,92,10
2020-03-26 00:00:00,92,9
2020-03-27 00:00:00,92,0
2020-03-28 00:00:00,92,14
2020-03-29 00:00:00,92,5
2020-03-30 00:00:00,92,1
2020-03-31 00:00:00,92,8
2020-04-01 00:00:00,92,5
2020-04-02 00:00:00,92,10
2020-04-03 00:00:00,92,8
2020-04-04 00:00:00,92,10
2020-04-05 00:00:00,92,2
2020-04-06 00:00:00,92,0
2020-04-07 00:00:00,92,2
2020-04-08 00:00:00,92,3
2020-04-09 00:00:00,92,10
2020-04-10 00:00:00,92,18
2020-04-11 00:00:00,92,6
2020-04-12 00:00:00,92,6
2020-04-13 00:00:00,92,6
2020-04-14 00:00:00,92,4
2020-04-15 00:00:00,92,6
2020-04-16 00:00:00,92,1
2020-04-17 00:00:00,92,3
2020-04-18 00:00:00,92,1
2020-04-19 00:00:00,92,5
